"證券代碼","公司名稱","TSE產業別","上市別","年月日","調整開盤價","調整收盤價","成交張數","CAPM一年beta","年月","季別","合併.Y.N.","單季.Q..單半年.H.","月份","ROE","ROA","資產總額","權益總額","營業毛利","淨利","GPOA","營業毛利率","自由現金流量","CFOA","折舊","流動資產","流動負債","ACC應計項目","change_GPOA","change_營業毛利率","change_ROA","change_ROE","change_CFOA","change_ACC應計項目","負債總額","負債比率","MA_ROE","sigma_ROE","MA_ROA","sigma_ROA","z_ROA","z_ROE","z_GPOA","z_營業毛利率","z_CFOA","z_ACC","z_change_GPOA","z_change_ROE","z_change_ROA","z_change_營業毛利率","z_change_CFOA","z_change_ACC應計項目","z_sigma_ROE","z_sigma_ROA","z_負債比率","score_profit","score_growth","score_safety","年","時間標籤","total_score"
4162,"智擎",22,"OTC",20220809,82.3,85,4158,0.7367,202203,1,"Y",1,3,0.0240440749396879,0.0235753797950584,4115904,4035672,162491,97034,0.0394788119450794,93.32,-475,-0.000115405995863849,2132,4101188,80232,-0.976413444045342,0.0259198791014537,0.0137968495382943,0.329691914586413,0.298479482502623,-0.695336449890075,0.0259198791014537,80232,0.0194931660213649,0.0159794896908675,0.00701046128839241,0.0154542847979417,0.0069116767997158,0.485913988714617,0.0533004915104492,-0.069330272608075,2.02383245445826,-0.0965551090750375,-3.40809954426253,0.0167010588907036,0.025519352736807,0.0345763609965152,0.0281958831611767,0.00964695051940111,0.0167010588907036,-0.0710036347638391,-0.313853365932187,-2.25354426146399,0.967543516210457,0.0218901108658845,0.879467087386672,2022,2022-05-15,0.907079902343972
2059,"川湖",28,"TSE",20220809,469,494.5,1231,0.9001,202203,1,"Y",1,3,0.0673039914776121,0.0544949887507212,16695737,13518277,928463,909834,0.0556107825608417,53.87,-302099,-0.0180943794215254,54572,13226094,1726039,-0.685533259178675,-0.0277594490280466,0.0756789137380192,0.748558544474582,0.794933258247273,-0.162779119413223,-0.0277594490280466,3177460,0.190315647641071,0.0469972463682047,0.0136854985786609,0.0391350788129763,0.0104482354360636,1.77952935088753,0.248725926086414,0.409149173263331,0.865815420607311,-0.383005679845188,-1.99248242442108,0.0127049087197035,0.0563259864502105,0.0660634596939833,0.0412451601837285,0.0141646204232147,0.0127049087197035,-0.0544730666222613,-0.0165508559785696,-1.32230731954068,0.818782769236746,0.0338681740317573,0.464443747380504,2022,2022-05-15,0.9593113671788
6206,"飛捷",25,"TSE",20220809,87.2,87.5,3676,0.7163,202203,1,"Y",1,3,0.0552600899073139,0.0431261272515181,6156013,4804281,503844,265485,0.081845831059811,33.28,150477,0.0244439054953263,24301,4688148,1268220,-0.551595163947834,0.0107311362105,0.00879054258866319,1.64918404436606,1.71051606598287,70.2533425332511,0.0107311362105,1351732,0.219579133442376,0.039122922690693,0.0143155855022118,0.0308747869061352,0.0110492635682144,1.30387864305114,0.194317945518483,1.1872891641663,0.261415655664574,0.294736908984913,-1.34065025959128,0.0155703350233234,0.113140992338509,0.133765401030562,0.0271401865374374,0.611502738459595,0.0155703350233234,-0.0529126716204145,0.0339748642525792,-1.16277773789995,0.763714762829449,0.152781664735458,0.39390518175593,2022,2022-05-15,0.970255419606013
6530,"創威",27,"OTC",20220809,23.6,22.9,471,0.8611,202203,1,"N",1,3,0.0247691143731738,0.0218802873840256,520697,459968,28043,11393,0.0538566575186721,41.89,2355,0.00452278388390945,1886,508173,60118,-0.856868773970274,0.0121729939545439,0.174047085201794,0.837162318927251,0.829131808850088,0.34927621680338,0.0121729939545439,60729,0.11663020912354,0.016295645775128,0.00591608112843861,0.0144774768354319,0.00521660343408835,0.414994670609429,0.0565758363958117,0.357121259367529,0.514153974079191,-0.0226570000481308,-2.82631539275137,0.0156776739239989,0.0584481220314536,0.072723994556606,0.0619883841894717,0.0185083724460094,0.0156776739239989,-0.0737138407177866,-0.456350527149056,-1.7240027040048,0.691084022192534,0.0405040368452564,0.751355690623883,2022,2022-05-15,0.972655247442451
6146,"耕興",31,"OTC",20220809,225,234,654,0.4648,202203,1,"Y",1,3,0.074001566713027,0.0560724655911533,6669869,5053893,668393,373996,0.100210813735622,54.11,-40082,-0.00600941337828374,111170,3952994,1329025,-0.376738883477322,0.184730700552801,0.112916495269437,0.246935333398342,0.278923779106095,-5.54273459066566,0.184730700552801,1615976,0.242280020792013,0.0525729678681967,0.0167740656055134,0.0409647007444333,0.011935259356682,1.84552786584873,0.278982030483627,1.73200046717191,0.872860391155454,-0.190461570742525,-0.48968289562554,0.0285237085663561,0.0243058552855263,0.0283553721332355,0.0490975730490299,-0.0314734011106773,0.0285237085663561,-0.0468243052031078,0.108456528153895,-1.03902409192797,0.838098679923789,0.0212221360816378,0.32579728965906,2022,2022-05-15,0.98047545212907
6216,"居易",27,"TSE",20220809,32.95,32.55,3542,0.8408,202203,1,"Y",1,3,0.0363896333839353,0.0317916955039373,1881246,1643545,134052,59808,0.0712570285863731,46.08,-1259,-0.000669237303361708,1825,1658445,228602,-0.759080949540889,0.019169442086072,-0.0733963402372813,0.628500374728579,0.635205999355074,3.38976719954468,0.019169442086072,237701,0.126352959687356,0.0221389913948088,0.010217427509515,0.0193763025691838,0.00892603197552499,0.829668408012397,0.109071198371036,0.873221871297448,0.637147418232181,-0.105379044145585,-2.35041457318286,0.0161985235391384,0.0464143705069996,0.0570384307934022,0.00980916477070514,0.0443007779195157,0.0161985235391384,-0.063061660608385,-0.144515625126457,-1.6709992327036,0.782357404158389,0.0316599651781499,0.626192172812813,2022,2022-05-15,0.992247535530579
6643,"M31",24,"OTC",20220809,258,270,474,1.5727,202203,1,"Y",1,3,0.0247747471124889,0.0199625322127964,2020936,1628392,247722,40343,0.122577855013716,100,45921,0.0227226394106493,10180,1220771,357041,-0.422353800417232,-0.284424020496577,0,-0.249565575650781,-0.278519533848499,-1.13748108013058,-0.284424020496577,392544,0.194238709192176,0.0331120235576754,0.00616998174464822,0.0281339552879294,0.00661000719707888,0.334759582450778,0.0566012821344215,2.39541411770686,2.21991746804823,0.267312781882123,-0.711675525924101,-0.00640244986513663,-0.0102853852230588,-0.0089676610498715,0.0252864955382526,0.00589624918667927,-0.00640244986513663,-0.0730850619926759,-0.339213366786941,-1.30092079121497,0.997613459691085,-0.00014586687971194,0.57107307333153,2022,2022-05-15,1.01724003860249
6690,"安碁資訊",30,"OTC",20220809,123,127,316,0.3717,202203,1,"Y",1,3,0.0472045808782232,0.0158241121635886,1795235,601806,135445,28408,0.0754469470570705,37.73,693562,0.386334936651748,28740,637374,876189,0.149036198603525,-1.64697104235559,-0.0300771208226221,0.881174364745656,3.59853079132894,-7.20200712585994,-1.64697104235559,1193429,0.66477592070119,0.0417929623958851,0.0299414684695355,0.0213517859007381,0.0144125751040448,0.161616262350698,0.15792741408136,0.997496203048761,0.392041151244718,6.06057737034266,2.06908956844195,-0.107837074778136,0.230298683408553,0.0760324739905766,0.0189440328759146,-0.0455489666235204,-0.107837074778136,-0.0142155510005423,0.316713273021322,1.26420781335755,0.950094805437708,0.0106753456825421,-0.522235178459444,2022,2022-05-15,1.01982674515089
5704,"老爺知",16,"OTC",20220809,34.95,34.5,386,0.5395,202203,1,"N",1,3,0.0690377418228757,0.0503440283806764,675671,492716,72058,34016,0.10664657799432,52.86,59203,0.0876210463376407,6527,305263,174638,-0.183666310970872,0.309117833325168,0.0471473851030111,0.242978019175697,0.167907333817421,-0.365227807193689,0.309117833325168,182955,0.270775273764894,0.0485646383129559,0.018982712256081,0.0361321875355912,0.0118948444420866,1.60586136853494,0.256558093639773,1.92288730856324,0.836167836217211,1.30130873182753,0.449937103369036,0.0377836914912419,0.0174169098624757,0.0280578923756846,0.0352286216947499,0.0124472535004208,0.0377836914912419,-0.0413546452790946,0.105059028837674,-0.883682523381545,0.912141039235609,0.0281196767359691,0.273326046607655,2022,2022-05-15,1.10181839338795
1731,"美吾華",22,"TSE",20220809,17.75,17.85,305,0.4416,202203,1,"Y",1,3,0.0240920936411881,0.0183787251388261,2693658,2054865,224718,49506,0.0834248445793787,66.41,253597,0.094145953198216,7143,1339119,630432,-0.260442862456927,-0.274794665666689,0.0231089200431367,0.0293814296383905,0.0292061014496316,1.79830874738384,-0.274794665666689,638793,0.237147032028565,0.0229212382284851,0.00159137730505435,0.0168519848223101,0.0014756842813885,0.268496223022652,0.0535174146198646,1.23412321388419,1.23391513174776,1.40526701966649,0.0762911613607592,-0.00568559387436775,0.00881002988710832,0.0120013807886924,0.0301595504893871,0.0308004774991662,-0.00568559387436775,-0.0844238649672122,-0.770832702617741,-1.06700652558469,0.686504640263367,0.0117333751526031,0.64075436438988,2022,2022-05-15,1.16370062299582
